customer_id,age,income,credit_score,employment_type,city,loan_amount,tenure_months,interest_rate,days_late,default_flag
1834,34,62695,527,Salaried,Justinhaven,173700,36,11.36,52,1
1835,47,105900,677,Freelancer,Potterland,74344,48,10.32,57,0
1836,23,81138,578,Student,West Mathewside,142342,12,27.93,22,0
1837,57,27764,323,Business,Jonesmouth,62513,36,23.42,32,1
1838,44,127748,587,Salaried,Staceyville,44314,48,10.18,81,0
1839,40,67844,507,Business,Port Lisa,490476,12,20.71,15,0
1840,44,32402,714,Business,East Eric,251809,36,27.59,5,0
1841,57,147743,421,Business,Johnsonland,107484,12,26.26,61,1
1842,49,75057,886,Salaried,East Kirsten,206095,48,11.5,14,0
1843,33,104054,806,Salaried,Erinport,222699,6,11.98,79,0
1844,56,29438,687,Student,Lake Alexandra,360306,6,25.86,48,0
1845,25,32963,834,Business,Lake Kyle,424023,24,15.11,16,0
1846,48,146195,846,Freelancer,Brownburgh,370265,6,22.45,23,0
1847,28,29157,505,Student,Riveraland,90805,12,10.23,20,0
1848,54,44372,712,Business,Benjamintown,51326,24,12.01,86,0
1849,31,62913,763,Salaried,Erinchester,459881,12,12.8,26,0
1850,47,136784,776,Freelancer,North Maureenton,10503,24,17.64,69,0
1851,47,119925,828,Business,Smithshire,340472,6,10.2,22,0
1852,32,26982,600,Salaried,Gravesland,251015,24,11.35,21,0
1853,32,28131,504,Business,South Laurashire,221334,12,12.84,13,0
1854,34,55385,778,Student,East Brettmouth,473619,6,18.45,76,0
1855,40,40830,496,Salaried,Port Luiston,18088,6,19.22,18,0
1856,50,87953,309,Business,Susanville,121042,48,20.91,76,1
1857,42,144893,319,Salaried,Turnerstad,185971,48,13.53,62,1
1858,48,77772,469,Freelancer,Nathanhaven,260372,12,18.66,60,1
1859,54,33192,400,Student,Port James,285946,12,22.3,26,0
1860,41,56126,412,Student,Wongville,220472,24,26.72,49,1
1861,29,111715,413,Salaried,East Kathleenview,466951,48,18.55,12,0
1862,34,119038,816,Freelancer,Lake Shelby,99436,48,15.48,44,0
1863,58,138413,691,Business,Richardsonmouth,45287,24,23.91,58,0
1864,54,108794,748,Student,Griffinbury,417083,12,12.51,40,0
1865,30,112348,893,Student,Port Alexandra,393298,48,11.76,11,0
1866,28,130767,370,Freelancer,North Jennifer,122224,24,22.02,89,1
1867,30,64365,692,Business,Grimeshaven,50358,36,25.82,52,0
1868,33,102705,793,Student,Adamsburgh,338645,24,17.02,88,0
1869,52,64254,453,Salaried,Johnsonhaven,485458,6,21.38,11,0
1870,50,120807,743,Salaried,Samuelstad,262686,12,23.76,74,0
1871,40,51399,315,Salaried,Tammymouth,340739,24,17.85,14,0
1872,41,57648,403,Business,Woodston,282353,36,14.37,64,1
1873,26,117771,687,Freelancer,Brownton,418755,24,16.58,48,0
1874,58,114693,824,Freelancer,New Jefferyton,39281,36,22.38,38,0
1875,33,74204,560,Salaried,West Jason,210132,24,10.57,86,0
1876,21,99633,575,Business,Belindafort,346368,12,23.06,13,0
1877,54,97973,396,Business,East Travis,74771,24,10.45,76,1
1878,58,136844,871,Business,Port Crystalmouth,97339,36,10.67,14,0
1879,48,101831,327,Salaried,East Rachelshire,109934,6,15.68,33,1
1880,45,67516,735,Student,South Sherryton,423088,24,11.32,50,0
1881,39,83188,535,Student,Lake Teresa,126467,12,22.08,12,0
1882,27,76930,679,Freelancer,Brewerberg,31131,36,20.1,53,0
1883,29,42949,350,Student,Wumouth,427992,36,21.46,22,0
1884,38,48806,831,Business,East Timothy,226698,24,18.48,36,0
1885,33,24186,512,Salaried,Schneidertown,167846,6,14.77,38,1
1886,21,70448,347,Business,South Christine,406225,36,19.22,45,1
1887,40,28922,782,Salaried,Kevinchester,449931,36,15.47,73,0
1888,24,66777,865,Business,Hufffurt,201440,36,27.28,15,0
1889,49,117414,546,Student,Ebonyview,19790,36,11.34,80,1
1890,40,149194,897,Salaried,Fosterhaven,272047,24,17.12,31,0
1891,26,18369,879,Student,Jonesville,449308,12,11.09,45,0
1892,40,23389,345,Business,West Amy,378800,12,27.43,79,1
1893,31,62362,723,Salaried,Port Patriciabury,243041,12,25.51,11,0
1894,51,124089,619,Business,Lake Craigside,139534,48,18.8,78,0
1895,26,45895,868,Business,Port Michaeltown,357913,36,13.91,1,0
1896,44,49164,325,Salaried,Port Rebeccahaven,454972,24,21.5,69,1
1897,37,40402,729,Salaried,Port Calebberg,13769,6,26.74,87,0
1898,28,74574,504,Business,Lake Brenda,307073,48,15.79,30,0
1899,21,31466,726,Freelancer,Brownburgh,61652,48,10.12,34,0
1900,43,83657,572,Business,Melindashire,432121,6,26.37,71,0
1901,53,110448,784,Business,East Michaelfort,427201,12,21.79,64,0
1902,54,82711,402,Freelancer,Jamesport,272548,12,15.25,29,0
1903,53,118732,486,Freelancer,Johnsonville,47115,48,20.01,13,0
1904,35,25509,443,Salaried,Hayeston,126149,6,18.86,53,1
1905,50,27840,662,Business,Lake Rebeccamouth,309530,12,16.16,0,0
1906,26,33688,550,Business,West Angela,443808,24,16.93,40,0
1907,23,29679,395,Salaried,Bakerside,393028,48,13.98,2,0
1908,38,102982,816,Student,Carolynshire,376639,48,20.31,82,0
1909,38,92229,525,Student,Rossborough,307590,6,12.44,85,1
1910,49,144720,349,Business,South Lisafurt,102830,36,18.51,23,0
1911,41,144755,721,Business,East Susanshire,39318,24,26.27,18,0
1912,41,70736,637,Freelancer,Port Gary,428079,36,12.12,50,0
1913,52,92285,784,Business,Port Christineville,79451,48,24.77,50,0
1914,36,93245,320,Business,Lake Wendyton,490855,24,11.06,2,0
1915,37,95100,655,Business,East Michelle,329248,12,18.47,18,0
1916,22,77093,732,Student,Stewartchester,255143,24,26.74,37,0
1917,37,56291,571,Salaried,Freemanland,455232,6,16.05,8,0
1918,54,121109,792,Freelancer,North Teresaside,492821,24,17.01,40,0
1919,29,144768,467,Salaried,South Mariastad,132118,48,19.12,17,0
1920,40,132611,787,Freelancer,Port Noah,316297,48,19.47,21,0
1921,55,93057,403,Business,South Matthewbury,242577,48,18.62,29,0
1922,53,139992,448,Salaried,Monicatown,77916,12,25.64,58,1
1923,38,19889,488,Freelancer,Johnstad,377533,36,15.54,38,1
1924,32,15439,722,Student,Lake Blakefort,392077,12,14.45,79,0
1925,22,41483,791,Salaried,Dunnstad,390981,24,25.16,13,0
1926,42,50082,684,Business,South Davidchester,236157,36,27.63,62,0
1927,42,49174,836,Student,East Jasonfurt,474654,48,24.29,70,0
1928,37,19847,774,Salaried,Kristenview,289246,6,12.65,73,0
1929,26,116956,470,Salaried,West Thomas,141600,24,22.21,24,0
1930,48,122042,590,Freelancer,Lake Rosechester,274968,24,27.96,39,0
1931,57,35723,675,Student,Halemouth,376526,24,13.23,42,0
1932,54,126296,363,Business,East Lauraland,323000,36,21.05,33,1
1933,54,31723,439,Student,Cooleyport,416111,6,25.13,71,1
1934,33,46688,652,Student,New Johnfort,380960,36,27.97,69,0
1935,34,97623,693,Business,Loribury,407958,6,19.97,46,0
1936,30,100165,563,Business,Patriciaberg,74685,6,21.6,88,0
1937,47,67071,393,Salaried,Mccalltown,336326,6,23.81,36,1
1938,45,99652,687,Business,Rossside,13431,6,13.64,84,0
1939,34,25707,776,Freelancer,Bryanfurt,311319,36,21.32,51,0
1940,24,75842,779,Salaried,Christopherville,162528,48,24.97,46,0
1941,33,120828,561,Student,Reevestown,106042,36,19.79,9,0
1942,27,47419,603,Salaried,Chadland,214495,48,25.98,30,0
1943,41,144916,590,Freelancer,New Robert,220442,36,25.91,0,0
1944,48,72988,583,Salaried,Youngbury,120341,24,14.3,87,0
1945,22,108346,305,Freelancer,New Jamieborough,256168,36,17.29,35,1
1946,32,27764,551,Freelancer,Ashleyfurt,136270,12,27.61,29,0
1947,48,36170,414,Freelancer,Toddmouth,252760,6,24.19,14,0
1948,56,45048,564,Freelancer,Johnsonberg,304908,48,27.8,87,0
1949,43,149378,880,Business,Haynesport,126616,36,14.02,69,0
1950,36,33613,754,Business,Aprilville,333371,48,16.45,52,0
1951,46,87773,403,Business,North Andrewtown,99842,48,19.14,33,1
1952,57,136476,507,Student,Kiarachester,103878,6,17.07,23,0
1953,49,146341,622,Business,New Marc,347221,12,10.23,24,0
1954,41,111138,695,Salaried,New Justinview,490619,48,27.91,81,0
1955,36,149414,515,Student,Lake Diane,477435,12,19.37,42,1
1956,56,59494,860,Student,Lake Jennifer,279773,36,14.74,7,0
1957,37,136381,641,Business,Lake Rachel,495233,12,23.43,0,0
1958,25,85130,582,Student,South Victoria,133729,36,22.81,35,0
1959,36,113955,613,Salaried,Jacobport,13410,12,13.37,79,0
1960,33,149066,300,Student,Buckton,449051,12,17.4,43,1
1961,37,94996,743,Salaried,Brittanyview,189388,24,24.71,25,0
1962,44,28582,864,Salaried,North Samantha,194737,12,26.72,6,0
1963,32,15734,682,Freelancer,North Jessicamouth,243934,48,24.13,68,0
1964,54,49960,636,Student,New Tyroneborough,53084,48,11.96,69,0
1965,32,103669,873,Salaried,Boyletown,330764,36,11.89,54,0
1966,25,27458,846,Salaried,New Alexis,311916,12,27.41,39,0
1967,21,73415,454,Business,Port Judyside,139663,24,25.91,26,0
1968,23,107317,540,Freelancer,Petersbury,147328,48,12.84,17,0
1969,33,123819,727,Salaried,Lake Georgeshire,287353,48,25.38,16,0
1970,38,76486,792,Salaried,Mckinneyfurt,405735,48,22.77,46,0
1971,34,137257,700,Freelancer,Karentown,265780,12,20.9,2,0
1972,49,141084,830,Salaried,Conwaychester,104430,48,14.51,29,0
1973,24,92566,812,Business,New Tyler,91747,36,12.72,35,0
1974,38,97496,517,Business,East Mark,11527,36,10.99,81,1
1975,56,66835,641,Freelancer,East Sherry,269899,12,13.57,34,0
1976,27,37825,483,Business,East Teresa,19524,48,16.41,15,0
1977,36,96472,696,Student,Danielschester,462615,12,27.38,36,0
1978,33,27818,457,Salaried,Sherrychester,484862,6,21.53,61,1
1979,43,23040,695,Salaried,Port Caitlynbury,66103,6,26.63,8,0
1980,50,132403,590,Salaried,Port Wyattstad,172479,6,23.02,45,0
1981,25,82194,861,Salaried,Gabrielchester,318286,12,24.13,42,0
1982,37,140788,594,Business,Rodriguezside,425594,36,14.56,10,0
1983,30,128161,839,Business,Herreraville,216506,48,14.54,12,0
1984,58,138817,483,Business,Williamsonview,297038,24,18.96,55,1
1985,43,108032,892,Student,New Michaelbury,374240,48,14.67,80,0
1986,33,83757,355,Student,South Toniburgh,166297,48,18.03,31,1
1987,44,20004,604,Student,East Joseph,336990,48,20.48,10,0
1988,33,82720,360,Salaried,Port Angelicaton,492488,24,24.98,7,0
1989,45,65995,692,Salaried,Taylorstad,431232,36,11.3,16,0
1990,40,97422,366,Salaried,North Wayneborough,467748,36,17.19,20,0
1991,32,80818,866,Student,Edwardsfort,428254,36,15.8,76,0
1992,23,138130,892,Freelancer,Port Lee,257724,6,21.9,64,0
1993,54,16550,766,Salaried,Port Rebeccahaven,453550,6,25.5,39,0
1994,54,135461,390,Salaried,Hernandezview,72122,12,25.01,17,0
1995,21,97996,372,Business,New Cynthiaberg,469616,36,16.8,87,1
1996,29,22836,424,Business,West Christophertown,367933,36,12.24,0,0
1997,58,16580,757,Business,New Heather,93647,24,15.3,60,0
1998,33,48970,871,Salaried,South Angel,261263,6,24.18,14,0
1999,28,101191,739,Student,Jessicatown,123390,6,10.68,65,0
2000,50,46800,690,Business,Lake Amanda,453439,36,18.63,29,0
2001,55,94863,775,Salaried,West Jaredfurt,11657,36,19.69,66,0
2002,39,135283,580,Salaried,Macdonaldburgh,66237,36,25.94,27,0
2003,33,58203,877,Business,Port Josephburgh,418460,24,22.64,70,0
2004,28,128264,719,Business,Lake Bethanyborough,352827,12,24.25,0,0
2005,27,101993,554,Business,Lake Rickytown,349808,12,23.96,64,0
2006,57,141025,715,Salaried,East Zachary,217273,48,26.58,75,0
2007,55,78248,863,Freelancer,East Tracitown,351522,36,13.23,38,0
2008,26,76587,519,Freelancer,Newmanberg,129901,48,17.69,42,1
2009,35,113657,507,Freelancer,Kaylaburgh,303306,6,26.69,46,1
2010,46,97141,703,Freelancer,Seanshire,50367,6,18.33,79,0
2011,53,77179,466,Salaried,South Brian,27129,36,17.95,59,1
2012,51,22070,539,Student,West Leonton,18161,24,11.06,52,1
2013,46,137041,330,Freelancer,Daleborough,428616,24,14.41,0,0
2014,55,119621,698,Salaried,Lawrencefort,459402,12,22.41,21,0
2015,57,64042,346,Freelancer,South Colleenport,249059,12,27.03,81,1
2016,37,114067,357,Freelancer,Hudsonchester,103416,12,17.5,89,1
2017,35,73190,314,Salaried,Lake Emilystad,427443,48,21.77,2,0
2018,44,37117,327,Salaried,Matthewborough,201111,36,27.63,3,0
2019,26,48567,373,Freelancer,New Christine,378054,36,17.28,52,1
2020,40,88673,799,Business,West Shannon,116082,48,12.97,31,0
2021,44,83868,429,Freelancer,Phyllisfort,169858,48,17.41,7,0
2022,30,69129,583,Salaried,Arnoldberg,191310,24,18.74,12,0
2023,54,144025,599,Freelancer,Cathyside,467921,36,27.1,45,0
2024,29,136801,518,Business,Lake Sophiaborough,400103,24,11.43,7,0
2025,56,56737,572,Business,East Steventown,367195,24,26.31,86,0
2026,22,51069,703,Business,Hamiltonport,449536,24,13.16,70,0
2027,36,103894,556,Student,Harrisside,220117,48,23.08,39,0
2028,25,70866,332,Student,South Krystal,46151,12,16.22,50,1
2029,46,148497,659,Salaried,Coxville,243487,36,10.96,51,0
2030,58,20265,857,Business,Hollymouth,495671,12,13.2,4,0
2031,34,101721,632,Business,East Valeriebury,64403,24,14.34,36,0
2032,51,104619,403,Salaried,South Kristin,165218,48,26.66,17,0
2033,43,59921,519,Salaried,North Melissaview,482512,24,23.72,64,1
2034,33,121420,343,Business,Woodsstad,77033,36,17.96,69,1
2035,25,78081,393,Business,Lake Susan,75933,48,11.58,59,1
2036,52,146534,385,Business,South Gabriellahaven,250037,36,22.13,69,1
2037,21,135314,679,Salaried,West Monica,160873,12,22.54,75,0
2038,53,109503,486,Business,Ramirezshire,459945,6,10.51,87,1
2039,30,146235,472,Salaried,Lake Johnmouth,484019,12,21.47,85,1
2040,27,45393,342,Student,Dannymouth,250877,12,18.47,3,0
2041,51,21416,353,Freelancer,Harrisstad,256749,24,22.47,71,1
2042,27,78875,459,Business,Taylorside,64973,12,23.25,54,1
2043,39,49421,771,Student,Gillburgh,362995,36,16.28,73,0
2044,58,70007,487,Business,Grayfurt,276824,24,12.09,11,0
2045,46,65294,347,Business,Carolhaven,41251,12,26.28,30,0
2046,42,16579,867,Freelancer,East Kellieton,348357,24,20.55,64,0
2047,47,147225,892,Salaried,Davidborough,438206,48,14.2,8,0
2048,33,50942,635,Student,North Jeffrey,182040,6,13.97,24,0
2049,59,39159,738,Freelancer,Robinsonton,272825,12,11.68,82,0
2050,55,100316,582,Student,Port Matthew,278657,12,27.92,70,0
2051,39,74515,794,Salaried,East Amanda,362619,24,10.14,53,0
2052,31,135054,341,Freelancer,Kimshire,429995,6,20.71,59,1
2053,59,144036,301,Freelancer,Richardside,495716,36,25.47,24,0
2054,24,132732,327,Student,Port Timothy,287204,36,11.44,3,0
2055,47,62951,546,Student,East Christinahaven,288833,48,14.71,20,0
2056,25,65749,558,Salaried,Warnermouth,272572,12,19.42,23,0
2057,25,133539,557,Salaried,Hendersonborough,369739,6,13.06,9,0
2058,49,110627,441,Freelancer,Taraside,435371,12,22.56,79,1
2059,41,118016,753,Salaried,Caseyberg,275060,36,15.97,58,0
2060,23,83601,692,Business,West Davidton,306594,6,27.4,16,0
2061,24,43766,745,Business,East Martinfort,278490,12,21.63,34,0
2062,29,22893,849,Business,Johnstonside,237277,12,18.65,43,0
2063,46,80003,435,Business,Martinezside,327222,48,19.6,33,1
2064,33,90803,775,Freelancer,Tammystad,103420,24,18.3,30,0
2065,52,145078,882,Student,Kelleyland,399833,24,17.63,32,0
2066,40,141759,521,Business,Montesshire,157468,12,22.99,77,1
2067,34,84759,668,Freelancer,South Gregory,388593,36,27.34,21,0
2068,31,118067,693,Freelancer,Lake Denisebury,402539,24,16.94,65,0
2069,50,122169,332,Freelancer,West Courtneyhaven,13718,12,13.04,26,0
2070,36,35806,357,Business,Port Elizabethton,354487,48,24.47,65,1
2071,38,48281,537,Salaried,Lake Calvinberg,432868,6,14.01,77,1
2072,32,71240,519,Student,South Debramouth,351299,48,24.01,34,1
2073,43,32046,500,Student,North Ebonyfort,66701,12,14.46,41,1
2074,32,73409,878,Student,New Kevinshire,408471,24,27.69,51,0
2075,50,39639,706,Business,Lake Christina,297834,48,13.37,65,0
2076,49,102789,776,Freelancer,Jessicafurt,92018,6,20.0,78,0
2077,29,88384,683,Salaried,West John,465615,12,13.47,47,0
2078,47,30118,447,Freelancer,Whiteburgh,194262,24,23.8,13,0
2079,58,109127,873,Freelancer,Hughesshire,92787,48,19.3,20,0
2080,53,90796,785,Freelancer,West James,269736,6,25.87,77,0
2081,44,133974,665,Business,Christophermouth,363179,24,10.67,23,0
2082,40,53114,547,Salaried,North Davidland,408672,24,13.55,8,0
2083,25,110473,572,Salaried,Jonesfurt,429758,24,27.15,48,0
2084,57,96472,888,Freelancer,South Nancy,72469,48,24.58,28,0
2085,44,126424,630,Salaried,Port Breanna,284285,36,11.98,77,0
2086,29,75085,686,Student,Lake Ryanberg,172118,6,23.09,10,0
2087,53,63374,402,Student,Deniseborough,396051,36,13.18,46,1
2088,27,134933,432,Freelancer,Christopherbury,177814,48,20.94,38,1
2089,43,113838,649,Student,Stacytown,334908,12,24.35,35,0
2090,53,24098,323,Student,Hernandezborough,65583,24,14.31,13,0
2091,44,98375,471,Business,Jaredtown,96098,36,12.69,33,1
2092,41,40842,736,Business,East Rachel,184032,12,20.33,85,0
2093,27,140107,533,Business,West Kimberlyburgh,196219,6,27.93,74,1
2094,50,117658,434,Student,Williamport,131722,6,11.32,44,1
2095,59,72656,575,Freelancer,Joychester,76144,6,19.01,29,0
2096,37,73686,793,Business,West Jose,119089,48,18.2,61,0
2097,47,45092,704,Student,Williamstad,364716,12,21.35,18,0
2098,37,127249,336,Salaried,Michaelside,329068,12,18.7,69,1
2099,54,70832,501,Student,North Kyle,431317,48,14.13,26,0
2100,43,97680,859,Business,Tammyburgh,474114,6,27.11,27,0
2101,30,98949,644,Freelancer,Timothyhaven,183972,12,24.02,44,0
2102,33,68375,868,Student,Lisastad,175756,24,16.73,23,0
2103,21,124432,806,Business,Andrewborough,24452,36,22.83,65,0
2104,22,85132,477,Freelancer,Port Stephanieview,182717,48,25.58,59,1
2105,30,129994,539,Salaried,Avilashire,93980,6,22.86,3,0
2106,23,43713,781,Student,South Debraview,23834,24,14.53,57,0
2107,41,63603,658,Freelancer,South Cherylberg,107875,24,11.09,27,0
2108,37,142185,426,Salaried,West James,65966,36,27.83,21,0
2109,37,140573,815,Business,North Tinaborough,491768,24,26.85,80,0
2110,26,15540,645,Freelancer,Lake Nicole,325352,36,13.12,77,0
2111,53,118684,522,Salaried,Reevesborough,379155,6,24.84,5,0
2112,45,32051,865,Freelancer,Lake Stephaniemouth,44724,6,14.86,61,0
2113,49,37908,484,Salaried,East Aaronview,263260,24,22.0,59,1
2114,39,78247,874,Business,Richardsonstad,479396,24,18.96,86,0
2115,49,20056,784,Student,Burtonville,191136,36,21.02,80,0
2116,42,47959,486,Student,Jenniferport,61209,24,20.42,30,0
2117,45,71003,511,Student,West Jasonstad,196730,36,15.66,52,1
2118,48,124924,695,Student,Lake Rhonda,250450,6,20.06,71,0
2119,36,62623,667,Business,West Matthew,447471,24,27.28,39,0
2120,30,84141,409,Freelancer,Valenciaberg,292138,48,20.38,67,1
2121,24,38279,483,Student,Melissatown,164489,48,19.47,71,1
2122,38,68877,785,Salaried,Dyershire,331644,6,12.75,67,0
2123,53,41340,304,Student,Williamsonfurt,139605,6,15.36,4,0
2124,55,47816,344,Student,Brucemouth,95311,12,14.97,75,1
2125,44,60756,846,Business,Crystalmouth,458087,6,17.1,66,0
2126,59,135937,353,Salaried,West Timothyside,294000,24,24.4,60,1
2127,42,83466,540,Business,Nguyenchester,461622,36,24.31,35,1
2128,21,28047,630,Freelancer,Lake Charleston,14625,6,25.76,59,0
2129,57,63784,876,Freelancer,Ethanmouth,64907,12,16.87,84,0
2130,29,106625,424,Freelancer,Terrifort,297706,48,13.8,20,0
2131,53,67467,758,Business,New Rose,489419,48,27.12,80,0
2132,26,57286,619,Freelancer,Piercefort,139603,24,13.56,43,0
2133,52,92497,742,Freelancer,Shafferfurt,391462,12,10.36,48,0
2134,26,42894,654,Business,Alexanderton,145291,6,16.11,33,0
2135,27,118229,496,Freelancer,Thomasport,120153,48,22.49,14,0
2136,21,66874,634,Salaried,Joseside,31253,12,22.42,10,0
2137,29,148966,858,Student,Marthaland,376388,48,23.8,73,0
2138,41,101475,469,Student,East Patrickmouth,224141,36,19.29,2,0
2139,31,20771,499,Student,Littlestad,498549,24,25.36,53,1
2140,36,138743,648,Salaried,Port Kennethberg,74732,36,17.73,73,0
2141,28,89715,701,Business,Lake Felicia,165589,6,27.87,81,0
2142,46,32214,712,Business,East Sean,348096,12,11.21,80,0
2143,28,30822,582,Student,Lake Sarah,328267,24,15.51,88,0
2144,31,48647,823,Business,Lake Michaelfurt,269998,24,17.92,46,0
2145,59,109619,463,Business,West Joseland,493590,6,20.86,8,0
2146,22,91868,724,Business,New Kenneth,25719,12,17.62,55,0
2147,36,28575,572,Business,Port Kyle,384898,6,13.45,83,0
2148,54,133547,861,Freelancer,North Brandyhaven,326837,6,16.05,18,0
2149,43,62558,327,Salaried,Joneschester,437207,12,16.68,37,1
2150,57,23219,599,Student,North Jamie,393360,36,23.3,54,0
2151,57,35898,640,Salaried,West Melissa,314437,36,12.77,1,0
2152,46,132473,832,Freelancer,Erinton,242286,48,12.64,79,0
2153,56,121543,754,Business,Claytonmouth,64391,48,26.56,70,0
2154,22,134000,470,Salaried,Port Lindsay,210856,12,15.28,2,0
2155,34,39365,656,Business,New Elizabethberg,51365,6,27.78,22,0
2156,21,140581,856,Business,Gutierrezberg,236549,6,10.64,60,0
2157,42,83936,389,Freelancer,Anneburgh,250565,12,27.91,76,1
2158,29,114806,744,Business,East Dwayne,34170,6,21.65,45,0
2159,32,15766,879,Salaried,North Timothyberg,447611,36,17.06,59,0
2160,41,24200,537,Salaried,New Michelleton,433664,24,11.52,16,0
2161,44,81311,641,Freelancer,West Shaun,371019,24,11.72,57,0
2162,27,31053,581,Salaried,Port John,173948,24,19.61,39,0
2163,55,119528,401,Business,East Juan,127555,6,24.06,35,1
2164,46,136772,466,Salaried,Port Ianbury,239381,24,26.27,50,1
